CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.382.073/0001-10;2021-03-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.382.073/0001-10;2021-03-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.382.073/0001-10;2021-03-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;32973.0000000000;S
02.382.073/0001-10;2021-03-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;35096.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;-272590.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;172248.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;6250.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;3174.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Diferenças cambiais de conversão de operações no exterior;6244.0000000000;N
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Diferenças cambiais de conversão de operações no exterior;3174.0000000000;N
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Perdas atuariais com plano de pensão;6.0000000000;N
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Perdas atuariais com plano de pensão;0.0000000000;N
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;-266340.0000000000;S
02.387.241/0001-60;2021-03-31;1;RUMO S.A.;017450;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;175422.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;13975.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;32907.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;4728.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-2063.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Hedge de Fluxo de Caixa;7164.0000000000;N
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Hedge de Fluxo de Caixa;-3126.0000000000;N
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Tributos diferidos sobre resultados abrangentes;-2436.0000000000;N
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Tributos diferidos sobre resultados abrangentes;1063.0000000000;N
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;18703.0000000000;S
02.397.080/0001-96;2021-03-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;30844.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.01;Lucro Líquido do Período;49392.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.01;Lucro Líquido do Período;35418.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.01;Lucro Líquido do Período;53830.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.01;Lucro Líquido do Período;20923.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02;Outros Resultados Abrangentes;5253.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02;Outros Resultados Abrangentes;-525.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02;Outros Resultados Abrangentes;-1850.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02;Outros Resultados Abrangentes;-213.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02.01;Hedge de Fluxo de Caixa;7960.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02.01;Hedge de Fluxo de Caixa;-796.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02.01;Hedge de Fluxo de Caixa;-2803.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02.01;Hedge de Fluxo de Caixa;-323.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02.02;Tributos diferidos sobre resultados abrangentes;-2707.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02.02;Tributos diferidos sobre resultados abrangentes;271.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02.02;Tributos diferidos sobre resultados abrangentes;953.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02.02;Tributos diferidos sobre resultados abrangentes;110.0000000000;N
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.03;Resultado Abrangente do Período;54645.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.03;Resultado Abrangente do Período;34893.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.03;Resultado Abrangente do Período;51980.0000000000;S
02.397.080/0001-96;2021-06-30;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.03;Resultado Abrangente do Período;20710.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;72079.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;76333.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;72079.0000000000;S
02.415.408/0001-50;2021-03-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;76333.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;172742.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;276889.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;172742.0000000000;S
02.421.421/0001-11;2021-03-31;1;TIM S.A.;024929;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;276889.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;890041.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;946336.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;357004.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-14321.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Resultado abrangente do período, reflexo sobre os investimentos da Companhia;357004.0000000000;N
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Resultado abrangente do período, reflexo sobre os investimentos da Companhia;-14321.0000000000;N
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;1247045.0000000000;S
02.429.144/0001-93;2021-03-31;1;CPFL ENERGIA S.A.;018660;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;932015.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;191105.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;179917.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;191105.0000000000;S
02.451.848/0001-62;2021-03-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;179917.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;511558.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;528801.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;-765179.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-186200.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Perdas não realizadas em operações de HFC originadas no período;0.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Perdas não realizadas em operações de HFC originadas no período;-92732.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;IR e CS diferidos - perdas não realizadas em operações de HFC originadas no período;0.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;IR e CS diferidos - perdas não realizadas em operações de HFC originadas no período;31529.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Equivalência patrimonial dos ganhos de HFC de controladas, líquidos dos impostos diferidos;4212.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Equivalência patrimonial dos ganhos de HFC de controladas, líquidos dos impostos diferidos;58369.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.04;Equivalência patrimonial das perdas de HFC de controlada em conj., líquidas dos impostos diferido;-769391.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.04;Equivalência patrimonial das perdas de HFC de controlada em conj., líquidas dos impostos diferido;-183366.0000000000;N
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;-253621.0000000000;S
02.474.103/0001-19;2021-03-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;342601.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;-93003.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;-66942.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Diferenças cambiais de conversão de operações no exterior;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Diferenças cambiais de conversão de operações no exterior;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Perdas atuariais com plano de pensão;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Perdas atuariais com plano de pensão;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Tributos sobre perdas atuariais;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Tributos sobre perdas atuariais;0.0000000000;N
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;-93003.0000000000;S
02.502.844/0001-66;2021-03-31;1;RUMO MALHA PAULISTA S.A.;017930;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;-66942.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;52172.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;54963.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;52172.0000000000;S
02.509.186/0001-34;2021-03-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente do Período;54963.0000000000;S
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido do Período;88027.0000000000;S
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido do Período;88354.0000000000;S
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.509.491/0001-26;2021-03-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente do Período;88027.0000000000;S
