CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Ajuste na Conversão de Controladas no Exterior;419354.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Ajuste na Conversão de Controladas no Exterior;152799.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Resultado de Hedge de Fluxo de Caixa;882.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Resultado de Hedge de Fluxo de Caixa;0.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.04;Ativação de Hedge de Fluxo de Caixa;-1706.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.04;Ativação de Hedge de Fluxo de Caixa;0.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.05;Imposto de Renda e Contribuição Social;280.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.05;Imposto de Renda e Contribuição Social;0.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.06;Resultado de Hedge de Fluxo de Caixa - Controladas em Conjunto;0.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.06;Resultado de Hedge de Fluxo de Caixa - Controladas em Conjunto;0.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.07;Ajustes na Conversão de Controladas no Exterior - Acionistas não Controladores;-35694.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.07;Ajustes na Conversão de Controladas no Exterior - Acionistas não Controladores;1488.0000000000;N
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;656307.0000000000;S
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;998645.0000000000;S
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;708492.0000000000;S
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;841739.0000000000;S
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;-52185.0000000000;S
02.846.056/0001-97;2021-03-31;1;CCR S.A.;018821;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;156906.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-14090.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-11532.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;11471.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;8494.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Variação cambial na conversão de operações no exterior;11471.0000000000;N
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Variação cambial na conversão de operações no exterior;8494.0000000000;N
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Ajustes de conversão;0.0000000000;N
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Ajustes de conversão;0.0000000000;N
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-2619.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-3038.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-2326.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-2571.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;-293.0000000000;S
02.860.694/0001-62;2021-03-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;-467.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-5887091.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;2155579.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;7112169.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;1541299.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Ajuste Acumulado de Conversão e Variação Cambial  em Controladas;6983776.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Ajuste Acumulado de Conversão e Variação Cambial  em Controladas;3048385.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Outros Resultados Abrangentes;128393.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Outros Resultados Abrangentes;146150.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Variação Cambial em Investimento Líquido;0.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Variação Cambial em Investimento Líquido;-1653236.0000000000;N
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;1225078.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;3696878.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;504722.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;3201083.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;720356.0000000000;S
02.916.265/0001-60;2021-03-31;1;JBS S.A.;020575;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;495795.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;22934.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-34873.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;22934.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-34873.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;22934.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-34873.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.919.555/0001-67;2021-03-31;1;ARTERIS S.A.;019771;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;238209.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;305092.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;10898.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;102918.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;16512.0000000000;N
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;155935.0000000000;N
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;-5614.0000000000;N
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;-53017.0000000000;N
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;249107.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;408010.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;249107.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;408267.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.932.074/0001-91;2021-03-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;-257.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.01;Lucro Líquido Consolidado do Período;396413.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.01;Lucro Líquido Consolidado do Período;634622.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.01;Lucro Líquido Consolidado do Período;470583.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.01;Lucro Líquido Consolidado do Período;775675.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02;Outros Resultados Abrangentes;49829.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02;Outros Resultados Abrangentes;60727.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02;Outros Resultados Abrangentes;-49836.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02;Outros Resultados Abrangentes;53082.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;75499.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;92011.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;-75508.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02.01;Hedge de Fluxos de Caixa - Parcela Efetiva das Mudanças do Valor Justo;80427.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;-25670.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;-31284.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;25672.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.02.02;Imposto de Renda e Contribuição Social Sobre Outros Resultados Abrangentes;-27345.0000000000;N
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.03;Resultado Abrangente Consolidado do Período;446242.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.03;Resultado Abrangente Consolidado do Período;695349.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.03;Resultado Abrangente Consolidado do Período;420747.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.03;Resultado Abrangente Consolidado do Período;828757.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.03.01;Atribuído a Sócios da Empresa Controladora;446242.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.03.01;Atribuído a Sócios da Empresa Controladora;695349.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.03.01;Atribuído a Sócios da Empresa Controladora;420920.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.03.01;Atribuído a Sócios da Empresa Controladora;829187.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-04-01;2020-06-30;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-06-30;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-04-01;2021-06-30;4.03.02;Atribuído a Sócios Não Controladores;-173.0000000000;S
02.932.074/0001-91;2021-06-30;1;HYPERA S.A.;021431;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-06-30;4.03.02;Atribuído a Sócios Não Controladores;-430.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-176006.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-220923.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-176006.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-220923.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-175016.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-220285.0000000000;S
02.950.811/0001-89;2021-03-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL;020478;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;-990.0000000000;S
